district_number,district_name,school_number,school_name,alternative_school,school_year,grade_level,students_iss,students_suspended,students_expelled,students_placed_in_alternative_school,students_committed_zero_tolerance,students_total,percent of in school suspensions,percent suspended,percent_expelled,percent_placed_in_alternative_school,percent_committed_zero_tolerance
520,Lincoln County,82,South Lincoln School,No,2020,03,6,1,0,0,0,80,7.5,1.2,0,0,0
520,Lincoln County,82,South Lincoln School,No,2020,04,6,0,0,0,0,61,9.8,0,0,0,0
520,Lincoln County,82,South Lincoln School,No,2020,05,4,0,0,0,0,76,5.3,0,0,0,0
520,Lincoln County,82,South Lincoln School,No,2020,06,9,1,0,0,0,92,9.8,1.1,0,0,0
520,Lincoln County,82,South Lincoln School,No,2020,07,6,2,0,0,0,87,6.9,2.3,0,0,0
520,Lincoln County,82,South Lincoln School,No,2020,08,7,0,0,0,0,64,10.9,0,0,0,0
520,Lincoln County,82,South Lincoln School,No,2020,K,0,0,0,0,0,73,0,0,0,0,0
520,Lincoln County,90,Unity School,No,2020,01,0,0,0,0,0,49,0,0,0,0,0
520,Lincoln County,90,Unity School,No,2020,02,0,0,0,0,0,42,0,0,0,0,0
520,Lincoln County,90,Unity School,No,2020,03,0,2,0,0,0,50,0,4,0,0,0
520,Lincoln County,90,Unity School,No,2020,04,0,0,0,0,0,47,0,0,0,0,0
520,Lincoln County,90,Unity School,No,2020,05,6,0,0,0,0,62,9.7,0,0,0,0
520,Lincoln County,90,Unity School,No,2020,06,6,0,0,0,0,57,10.5,0,0,0,0
520,Lincoln County,90,Unity School,No,2020,07,3,0,0,0,0,49,6.1,0,0,0,0
520,Lincoln County,90,Unity School,No,2020,08,2,0,0,0,0,47,4.3,0,0,0,0
520,Lincoln County,90,Unity School,No,2020,K,0,0,0,0,0,37,0,0,0,0,0
520,Lincoln County,95,Lincoln Central Academy,No,2020,09,,,,,,,,,,,
520,Lincoln County,95,Lincoln Central Academy,No,2020,10,,,,,,,,,,,
520,Lincoln County,95,Lincoln Central Academy,No,2020,11,0,0,0,0,0,16,0,0,0,0,0
520,Lincoln County,95,Lincoln Central Academy,No,2020,12,,,,,,,,,,,
520,Lincoln County,,,,2020,01,6,1,0,0,0,289,2.1,0.3,0,0,0
520,Lincoln County,,,,2020,02,6,0,0,0,0,281,2.1,0,0,0,0
520,Lincoln County,,,,2020,03,11,3,0,0,0,277,4,1.1,0,0,0
520,Lincoln County,,,,2020,04,13,2,0,0,0,285,4.6,0.7,0,0,0
520,Lincoln County,,,,2020,05,31,1,0,0,1,323,9.6,0.3,0,0,0.3
520,Lincoln County,,,,2020,06,29,3,0,0,0,324,9,0.9,0,0,0
520,Lincoln County,,,,2020,07,19,7,0,0,0,351,5.4,2,0,0,0
520,Lincoln County,,,,2020,08,30,3,0,2,0,305,9.8,1,0,0.7,0
520,Lincoln County,,,,2020,09,52,11,0,6,0,356,14.6,3.1,0,1.7,0
520,Lincoln County,,,,2020,10,44,2,0,9,0,314,14,0.6,0,2.9,0
520,Lincoln County,,,,2020,11,45,5,0,0,0,323,13.9,1.5,0,0,0
520,Lincoln County,,,,2020,12,23,3,0,4,0,290,7.9,1,0,1.4,0
520,Lincoln County,,,,2020,K,3,1,0,0,0,282,1.1,0.4,0,0,0
521,Fayetteville,7,Fayetteville Middle School,No,2020,05,1,4,0,0,0,112,0.9,3.6,0,0,0
521,Fayetteville,7,Fayetteville Middle School,No,2020,06,3,0,0,0,0,127,2.4,0,0,0,0
521,Fayetteville,7,Fayetteville Middle School,No,2020,07,3,0,0,1,0,130,2.3,0,0,0.8,0
521,Fayetteville,7,Fayetteville Middle School,No,2020,08,2,0,0,0,0,107,1.9,0,0,0,0
521,Fayetteville,10,Fayetteville High School,No,2020,09,14,6,0,0,0,129,10.9,4.7,0,0,0
521,Fayetteville,10,Fayetteville High School,No,2020,10,4,9,0,0,0,94,4.3,9.6,0,0,0
521,Fayetteville,10,Fayetteville High School,No,2020,11,4,7,0,0,0,96,4.2,7.3,0,0,0
521,Fayetteville,10,Fayetteville High School,No,2020,12,6,3,0,0,1,94,6.4,3.2,0,0,1.1
521,Fayetteville,20,Ralph Askins School,No,2020,01,0,0,0,0,0,123,0,0,0,0,0
521,Fayetteville,20,Ralph Askins School,No,2020,02,0,0,0,0,0,115,0,0,0,0,0
521,Fayetteville,20,Ralph Askins School,No,2020,03,0,0,0,0,0,108,0,0,0,0,0
521,Fayetteville,20,Ralph Askins School,No,2020,04,0,0,0,0,0,124,0,0,0,0,0
521,Fayetteville,20,Ralph Askins School,No,2020,K,0,0,0,0,0,124,0,0,0,0,0
521,Fayetteville,,,,2020,01,0,0,0,0,0,123,0,0,0,0,0
521,Fayetteville,,,,2020,02,0,0,0,0,0,115,0,0,0,0,0
521,Fayetteville,,,,2020,03,0,0,0,0,0,108,0,0,0,0,0
521,Fayetteville,,,,2020,04,0,0,0,0,0,124,0,0,0,0,0
521,Fayetteville,,,,2020,05,1,4,0,0,0,112,0.9,3.6,0,0,0
521,Fayetteville,,,,2020,06,3,0,0,0,0,127,2.4,0,0,0,0
521,Fayetteville,,,,2020,07,3,0,0,1,0,130,2.3,0,0,0.8,0
521,Fayetteville,,,,2020,08,2,0,0,0,0,107,1.9,0,0,0,0
521,Fayetteville,,,,2020,09,14,6,0,0,0,129,10.9,4.7,0,0,0
521,Fayetteville,,,,2020,10,4,9,0,0,0,94,4.3,9.6,0,0,0
521,Fayetteville,,,,2020,11,4,7,0,0,0,96,4.2,7.3,0,0,0
521,Fayetteville,,,,2020,12,6,3,0,0,1,94,6.4,3.2,0,0,1.1
521,Fayetteville,,,,2020,K,0,0,0,0,0,124,0,0,0,0,0
530,Loudon County,15,Eaton Elementary,No,2020,01,0,3,0,0,0,130,0,2.3,0,0,0
530,Loudon County,15,Eaton Elementary,No,2020,02,0,1,0,0,0,140,0,0.7,0,0,0
530,Loudon County,15,Eaton Elementary,No,2020,03,0,0,0,0,0,153,0,0,0,0,0
530,Loudon County,15,Eaton Elementary,No,2020,04,0,1,0,0,0,139,0,0.7,0,0,0
530,Loudon County,15,Eaton Elementary,No,2020,K,0,1,0,0,0,135,0,0.7,0,0,0
530,Loudon County,18,Ft Loudoun Middle School,No,2020,06,16,7,0,0,0,156,10.3,4.5,0,0,0
530,Loudon County,18,Ft Loudoun Middle School,No,2020,07,13,9,0,3,0,138,9.4,6.5,0,2.2,0
530,Loudon County,18,Ft Loudoun Middle School,No,2020,08,26,13,0,2,0,126,20.6,10.3,0,1.6,0
530,Loudon County,25,Greenback School,No,2020,01,0,0,0,0,0,44,0,0,0,0,0
530,Loudon County,25,Greenback School,No,2020,02,0,0,0,0,0,34,0,0,0,0,0
530,Loudon County,25,Greenback School,No,2020,03,0,0,0,0,0,35,0,0,0,0,0
530,Loudon County,25,Greenback School,No,2020,04,0,0,0,0,0,47,0,0,0,0,0
530,Loudon County,25,Greenback School,No,2020,05,0,0,0,0,0,47,0,0,0,0,0
530,Loudon County,25,Greenback School,No,2020,06,0,2,0,0,0,50,0,4,0,0,0
530,Loudon County,25,Greenback School,No,2020,07,0,3,0,0,0,43,0,7,0,0,0
530,Loudon County,25,Greenback School,No,2020,08,1,3,0,1,0,70,1.4,4.3,0,1.4,0
530,Loudon County,25,Greenback School,No,2020,09,0,5,0,0,0,55,0,9.1,0,0,0
530,Loudon County,25,Greenback School,No,2020,10,0,2,0,0,0,51,0,3.9,0,0,0
530,Loudon County,25,Greenback School,No,2020,11,0,0,0,0,0,55,0,0,0,0,0
530,Loudon County,25,Greenback School,No,2020,12,0,1,0,0,0,62,0,1.6,0,0,0
530,Loudon County,25,Greenback School,No,2020,K,0,0,0,0,0,50,0,0,0,0,0
530,Loudon County,30,Highland Park Elementary,No,2020,01,0,1,0,0,0,77,0,1.3,0,0,0
530,Loudon County,30,Highland Park Elementary,No,2020,02,0,0,0,0,0,81,0,0,0,0,0
530,Loudon County,30,Highland Park Elementary,No,2020,03,0,0,0,0,0,82,0,0,0,0,0
530,Loudon County,30,Highland Park Elementary,No,2020,04,0,1,0,0,0,84,0,1.2,0,0,0
530,Loudon County,30,Highland Park Elementary,No,2020,K,0,0,0,0,0,82,0,0,0,0,0
530,Loudon County,35,Loudon Elementary,No,2020,01,0,0,0,0,0,88,0,0,0,0,0
530,Loudon County,35,Loudon Elementary,No,2020,02,0,0,0,0,0,92,0,0,0,0,0
530,Loudon County,35,Loudon Elementary,No,2020,03,1,1,0,0,0,79,1.3,1.3,0,0,0
530,Loudon County,35,Loudon Elementary,No,2020,04,1,2,0,0,0,94,1.1,2.1,0,0,0
530,Loudon County,35,Loudon Elementary,No,2020,05,2,1,0,0,0,83,2.4,1.2,0,0,0
530,Loudon County,35,Loudon Elementary,No,2020,K,1,1,0,0,0,99,1,1,0,0,0
530,Loudon County,40,Loudon High School,No,2020,09,24,1,0,5,3,183,13.1,0.5,0,2.7,1.6
530,Loudon County,40,Loudon High School,No,2020,10,29,0,0,2,0,173,16.8,0,0,1.2,0
530,Loudon County,40,Loudon High School,No,2020,11,24,0,0,1,1,171,14,0,0,0.6,0.6
530,Loudon County,40,Loudon High School,No,2020,12,11,0,0,5,2,166,6.6,0,0,3,1.2
530,Loudon County,48,North Middle School,No,2020,05,15,5,0,0,0,217,6.9,2.3,0,0,0
530,Loudon County,48,North Middle School,No,2020,06,30,7,0,1,0,205,14.6,3.4,0,0.5,0
530,Loudon County,48,North Middle School,No,2020,07,16,4,0,0,0,186,8.6,2.2,0,0,0
530,Loudon County,48,North Middle School,No,2020,08,38,12,0,6,0,199,19.1,6,0,3,0
530,Loudon County,50,Philadelphia Elementary,No,2020,01,0,1,0,0,0,55,0,1.8,0,0,0
530,Loudon County,50,Philadelphia Elementary,No,2020,02,0,1,0,0,0,45,0,2.2,0,0,0
530,Loudon County,50,Philadelphia Elementary,No,2020,03,0,1,0,0,0,49,0,2,0,0,0
530,Loudon County,50,Philadelphia Elementary,No,2020,04,0,1,0,0,0,49,0,2,0,0,0
530,Loudon County,50,Philadelphia Elementary,No,2020,05,1,0,0,0,0,44,2.3,0,0,0,0
530,Loudon County,50,Philadelphia Elementary,No,2020,06,2,0,0,1,0,62,3.2,0,0,1.6,0
530,Loudon County,50,Philadelphia Elementary,No,2020,07,1,0,0,1,0,60,1.7,0,0,1.7,0
530,Loudon County,50,Philadelphia Elementary,No,2020,08,6,1,0,2,0,48,12.5,2.1,0,4.2,0
530,Loudon County,50,Philadelphia Elementary,No,2020,K,0,0,0,0,0,51,0,0,0,0,0
530,Loudon County,55,Steekee Elementary,No,2020,01,0,0,0,0,0,34,0,0,0,0,0
530,Loudon County,55,Steekee Elementary,No,2020,02,0,0,0,0,0,37,0,0,0,0,0
530,Loudon County,55,Steekee Elementary,No,2020,03,0,0,0,0,0,27,0,0,0,0,0
530,Loudon County,55,Steekee Elementary,No,2020,04,0,1,0,0,0,38,0,2.6,0,0,0
530,Loudon County,55,Steekee Elementary,No,2020,05,0,1,0,0,0,30,0,3.3,0,0,0
530,Loudon County,55,Steekee Elementary,No,2020,K,0,0,0,0,0,42,0,0,0,0,0
530,Loudon County,,,,2020,01,0,5,0,0,0,425,0,1.2,0,0,0
530,Loudon County,,,,2020,02,0,2,0,0,0,425,0,0.5,0,0,0
530,Loudon County,,,,2020,03,1,2,0,0,0,421,0.2,0.5,0,0,0
530,Loudon County,,,,2020,04,1,6,0,0,0,447,0.2,1.3,0,0,0
530,Loudon County,,,,2020,05,18,7,0,0,0,420,4.3,1.7,0,0,0
530,Loudon County,,,,2020,06,48,16,0,2,0,469,10.2,3.4,0,0.4,0
530,Loudon County,,,,2020,07,30,16,0,4,0,425,7.1,3.8,0,0.9,0
530,Loudon County,,,,2020,08,71,29,0,11,0,441,16.1,6.6,0,2.5,0
530,Loudon County,,,,2020,09,24,6,0,5,3,238,10.1,2.5,0,2.1,1.3
530,Loudon County,,,,2020,10,29,2,0,2,0,224,12.9,0.9,0,0.9,0
530,Loudon County,,,,2020,11,24,0,0,1,1,226,10.6,0,0,0.4,0.4
530,Loudon County,,,,2020,12,11,1,0,5,2,228,4.8,0.4,0,2.2,0.9
530,Loudon County,,,,2020,K,1,2,0,0,0,453,0.2,0.4,0,0,0
531,Lenoir City,5,Lenoir City High School,No,2020,09,33,17,0,3,4,355,9.3,4.8,0,0.8,1.1
531,Lenoir City,5,Lenoir City High School,No,2020,10,55,13,0,5,1,354,15.5,3.7,0,1.4,0.3
531,Lenoir City,5,Lenoir City High School,No,2020,11,33,5,1,6,7,300,11,1.7,0.3,2,2.3
531,Lenoir City,5,Lenoir City High School,No,2020,12,39,6,0,6,5,296,13.2,2,0,2,1.7
531,Lenoir City,10,Lenoir City Intermediate/Middle School,No,2020,04,7,0,0,0,0,121,5.8,0,0,0,0
531,Lenoir City,10,Lenoir City Intermediate/Middle School,No,2020,05,6,0,0,0,0,132,4.5,0,0,0,0
531,Lenoir City,10,Lenoir City Intermediate/Middle School,No,2020,06,7,1,0,1,0,151,4.6,0.7,0,0.7,0
531,Lenoir City,10,Lenoir City Intermediate/Middle School,No,2020,07,16,1,0,2,0,140,11.4,0.7,0,1.4,0
531,Lenoir City,10,Lenoir City Intermediate/Middle School,No,2020,08,10,2,1,5,0,134,7.5,1.5,0.7,3.7,0
531,Lenoir City,30,Lenoir City Elementary,No,2020,01,2,0,0,0,0,119,1.7,0,0,0,0
531,Lenoir City,30,Lenoir City Elementary,No,2020,02,2,2,0,0,0,126,1.6,1.6,0,0,0
531,Lenoir City,30,Lenoir City Elementary,No,2020,03,2,0,0,0,0,124,1.6,0,0,0,0
531,Lenoir City,30,Lenoir City Elementary,No,2020,K,0,2,0,0,0,127,0,1.6,0,0,0
531,Lenoir City,,,,2020,01,2,0,0,0,0,119,1.7,0,0,0,0
531,Lenoir City,,,,2020,02,2,2,0,0,0,126,1.6,1.6,0,0,0
531,Lenoir City,,,,2020,03,2,0,0,0,0,124,1.6,0,0,0,0
531,Lenoir City,,,,2020,04,7,0,0,0,0,121,5.8,0,0,0,0
531,Lenoir City,,,,2020,05,6,0,0,0,0,132,4.5,0,0,0,0
531,Lenoir City,,,,2020,06,7,1,0,1,0,151,4.6,0.7,0,0.7,0
531,Lenoir City,,,,2020,07,16,1,0,2,0,140,11.4,0.7,0,1.4,0
531,Lenoir City,,,,2020,08,10,2,1,5,0,134,7.5,1.5,0.7,3.7,0
531,Lenoir City,,,,2020,09,33,17,0,3,4,355,9.3,4.8,0,0.8,1.1
531,Lenoir City,,,,2020,10,55,13,0,5,1,354,15.5,3.7,0,1.4,0.3
531,Lenoir City,,,,2020,11,33,5,1,6,7,300,11,1.7,0.3,2,2.3
531,Lenoir City,,,,2020,12,39,6,0,6,5,296,13.2,2,0,2,1.7
531,Lenoir City,,,,2020,K,0,2,0,0,0,127,0,1.6,0,0,0
540,McMinn County,10,Calhoun Elementary,No,2020,01,1,0,0,0,0,45,2.2,0,0,0,0
540,McMinn County,10,Calhoun Elementary,No,2020,02,1,0,0,0,0,33,3,0,0,0,0
540,McMinn County,10,Calhoun Elementary,No,2020,03,2,3,0,0,0,30,6.7,10,0,0,0
540,McMinn County,10,Calhoun Elementary,No,2020,04,0,2,0,0,0,32,0,6.2,0,0,0
540,McMinn County,10,Calhoun Elementary,No,2020,05,1,0,0,0,0,34,2.9,0,0,0,0
540,McMinn County,10,Calhoun Elementary,No,2020,06,1,2,0,0,0,43,2.3,4.7,0,0,0
540,McMinn County,10,Calhoun Elementary,No,2020,07,2,2,0,0,0,35,5.7,5.7,0,0,0
540,McMinn County,10,Calhoun Elementary,No,2020,08,1,1,0,1,1,40,2.5,2.5,0,2.5,2.5
540,McMinn County,10,Calhoun Elementary,No,2020,K,0,0,0,0,0,31,0,0,0,0,0
540,McMinn County,15,Central High School,No,2020,09,19,7,0,2,0,190,10,3.7,0,1.1,0
540,McMinn County,15,Central High School,No,2020,10,24,9,0,1,0,195,12.3,4.6,0,0.5,0
540,McMinn County,15,Central High School,No,2020,11,26,6,0,2,1,200,13,3,0,1,0.5
540,McMinn County,15,Central High School,No,2020,12,34,5,0,0,0,169,20.1,3,0,0,0
540,McMinn County,25,E K Baker Elementary,No,2020,01,0,0,0,0,0,34,0,0,0,0,0
540,McMinn County,25,E K Baker Elementary,No,2020,02,0,1,0,0,0,39,0,2.6,0,0,0
540,McMinn County,25,E K Baker Elementary,No,2020,03,2,1,0,0,0,34,5.9,2.9,0,0,0
540,McMinn County,25,E K Baker Elementary,No,2020,04,2,1,0,0,0,55,3.6,1.8,0,0,0
540,McMinn County,25,E K Baker Elementary,No,2020,05,2,2,0,0,0,41,4.9,4.9,0,0,0
540,McMinn County,25,E K Baker Elementary,No,2020,06,4,3,0,2,2,44,9.1,6.8,0,4.5,4.5
540,McMinn County,25,E K Baker Elementary,No,2020,07,5,5,0,0,0,43,11.6,11.6,0,0,0
540,McMinn County,25,E K Baker Elementary,No,2020,08,1,2,0,0,0,41,2.4,4.9,0,0,0
540,McMinn County,25,E K Baker Elementary,No,2020,K,0,0,0,0,0,34,0,0,0,0,0
540,McMinn County,30,Englewood Elementary,No,2020,01,2,0,0,0,0,68,2.9,0,0,0,0
540,McMinn County,30,Englewood Elementary,No,2020,02,2,0,0,0,0,57,3.5,0,0,0,0
540,McMinn County,30,Englewood Elementary,No,2020,03,2,2,0,0,0,68,2.9,2.9,0,0,0
540,McMinn County,30,Englewood Elementary,No,2020,04,3,2,0,0,0,52,5.8,3.8,0,0,0
540,McMinn County,30,Englewood Elementary,No,2020,05,2,0,0,0,0,54,3.7,0,0,0,0
540,McMinn County,30,Englewood Elementary,No,2020,06,4,4,0,0,0,58,6.9,6.9,0,0,0
540,McMinn County,30,Englewood Elementary,No,2020,07,9,3,0,0,0,68,13.2,4.4,0,0,0
540,McMinn County,30,Englewood Elementary,No,2020,08,3,0,0,0,0,66,4.5,0,0,0,0
540,McMinn County,30,Englewood Elementary,No,2020,K,0,0,0,0,0,72,0,0,0,0,0
540,McMinn County,45,McMinn High School,No,2020,09,53,25,0,2,2,433,12.2,5.8,0,0.5,0.5
540,McMinn County,45,McMinn High School,No,2020,10,51,24,0,6,4,396,12.9,6.1,0,1.5,1
540,McMinn County,45,McMinn High School,No,2020,11,45,24,0,9,6,388,11.6,6.2,0,2.3,1.5
540,McMinn County,45,McMinn High School,No,2020,12,46,7,0,3,3,396,11.6,1.8,0,0.8,0.8
540,McMinn County,50,Mountain View Elementary,No,2020,01,0,1,0,0,0,59,0,1.7,0,0,0
540,McMinn County,50,Mountain View Elementary,No,2020,02,0,0,0,0,0,55,0,0,0,0,0
540,McMinn County,50,Mountain View Elementary,No,2020,03,0,1,0,0,0,61,0,1.6,0,0,0
540,McMinn County,50,Mountain View Elementary,No,2020,04,0,1,0,0,0,58,0,1.7,0,0,0
540,McMinn County,50,Mountain View Elementary,No,2020,05,0,0,0,0,0,61,0,0,0,0,0
540,McMinn County,50,Mountain View Elementary,No,2020,06,0,1,0,0,0,78,0,1.3,0,0,0
540,McMinn County,50,Mountain View Elementary,No,2020,07,2,5,0,0,0,85,2.4,5.9,0,0,0
540,McMinn County,50,Mountain View Elementary,No,2020,08,2,2,0,1,0,63,3.2,3.2,0,1.6,0
540,McMinn County,50,Mountain View Elementary,No,2020,K,0,0,0,0,0,71,0,0,0,0,0
540,McMinn County,55,Niota Elementary,No,2020,01,3,3,0,0,0,75,4,4,0,0,0
540,McMinn County,55,Niota Elementary,No,2020,02,1,0,0,0,0,60,1.7,0,0,0,0
540,McMinn County,55,Niota Elementary,No,2020,03,0,1,0,0,0,62,0,1.6,0,0,0
540,McMinn County,55,Niota Elementary,No,2020,04,1,0,0,0,0,69,1.4,0,0,0,0
540,McMinn County,55,Niota Elementary,No,2020,05,1,0,0,0,0,59,1.7,0,0,0,0
540,McMinn County,55,Niota Elementary,No,2020,06,5,0,0,0,0,62,8.1,0,0,0,0
540,McMinn County,55,Niota Elementary,No,2020,07,0,2,0,0,0,59,0,3.4,0,0,0
540,McMinn County,55,Niota Elementary,No,2020,08,4,6,0,0,0,78,5.1,7.7,0,0,0
540,McMinn County,55,Niota Elementary,No,2020,K,2,0,0,0,0,74,2.7,0,0,0,0
540,McMinn County,60,Riceville Elementary,No,2020,01,0,0,0,0,0,73,0,0,0,0,0
540,McMinn County,60,Riceville Elementary,No,2020,02,0,1,0,0,0,66,0,1.5,0,0,0
540,McMinn County,60,Riceville Elementary,No,2020,03,1,1,0,0,0,75,1.3,1.3,0,0,0
540,McMinn County,60,Riceville Elementary,No,2020,04,0,0,0,0,0,60,0,0,0,0,0
540,McMinn County,60,Riceville Elementary,No,2020,05,5,0,0,0,0,72,6.9,0,0,0,0
540,McMinn County,60,Riceville Elementary,No,2020,06,3,0,0,0,0,71,4.2,0,0,0,0
540,McMinn County,60,Riceville Elementary,No,2020,07,2,0,0,0,0,79,2.5,0,0,0,0
540,McMinn County,60,Riceville Elementary,No,2020,08,1,0,0,0,0,85,1.2,0,0,0,0
540,McMinn County,60,Riceville Elementary,No,2020,K,0,0,0,0,0,64,0,0,0,0,0
540,McMinn County,65,Rogers Creek Elementary,No,2020,01,0,0,0,0,0,36,0,0,0,0,0
540,McMinn County,65,Rogers Creek Elementary,No,2020,02,0,0,0,0,0,34,0,0,0,0,0
540,McMinn County,65,Rogers Creek Elementary,No,2020,03,0,0,0,0,0,34,0,0,0,0,0
540,McMinn County,65,Rogers Creek Elementary,No,2020,04,0,0,0,0,0,29,0,0,0,0,0
540,McMinn County,65,Rogers Creek Elementary,No,2020,05,0,0,0,0,0,34,0,0,0,0,0
540,McMinn County,65,Rogers Creek Elementary,No,2020,06,0,0,0,0,0,44,0,0,0,0,0
540,McMinn County,65,Rogers Creek Elementary,No,2020,07,0,0,0,0,0,42,0,0,0,0,0
540,McMinn County,65,Rogers Creek Elementary,No,2020,08,0,0,0,1,1,32,0,0,0,3.1,3.1
540,McMinn County,65,Rogers Creek Elementary,No,2020,K,0,0,0,0,0,36,0,0,0,0,0
540,McMinn County,,,,2020,01,6,4,0,0,0,382,1.6,1,0,0,0
540,McMinn County,,,,2020,02,4,2,0,0,0,339,1.2,0.6,0,0,0
540,McMinn County,,,,2020,03,7,9,0,0,0,359,1.9,2.5,0,0,0
540,McMinn County,,,,2020,04,6,6,0,0,0,344,1.7,1.7,0,0,0
540,McMinn County,,,,2020,05,11,2,0,0,0,349,3.2,0.6,0,0,0
540,McMinn County,,,,2020,06,17,10,0,2,2,390,4.4,2.6,0,0.5,0.5
540,McMinn County,,,,2020,07,20,17,0,0,0,401,5,4.2,0,0,0
540,McMinn County,,,,2020,08,12,11,0,3,2,398,3,2.8,0,0.8,0.5
540,McMinn County,,,,2020,09,72,32,0,4,2,615,11.7,5.2,0,0.7,0.3
540,McMinn County,,,,2020,10,75,33,0,7,4,583,12.9,5.7,0,1.2,0.7
540,McMinn County,,,,2020,11,71,30,0,11,7,584,12.2,5.1,0,1.9,1.2
540,McMinn County,,,,2020,12,80,12,0,3,3,563,14.2,2.1,0,0.5,0.5
540,McMinn County,,,,2020,K,2,0,0,0,0,377,0.5,0,0,0,0
541,Athens,5,Athens City Middle School,No,2020,06,0,3,0,2,0,188,0,1.6,0,1.1,0
541,Athens,5,Athens City Middle School,No,2020,07,0,8,0,2,0,175,0,4.6,0,1.1,0
541,Athens,5,Athens City Middle School,No,2020,08,1,6,0,8,0,186,0.5,3.2,0,4.3,0
541,Athens,10,City Park Elementary,No,2020,01,0,0,0,0,0,100,0,0,0,0,0
541,Athens,10,City Park Elementary,No,2020,02,0,0,0,0,0,112,0,0,0,0,0
541,Athens,10,City Park Elementary,No,2020,K,0,0,0,0,0,114,0,0,0,0,0
541,Athens,20,Ingleside Elementary,No,2020,01,0,0,0,0,0,105,0,0,0,0,0
541,Athens,20,Ingleside Elementary,No,2020,02,0,1,0,0,0,98,0,1,0,0,0
541,Athens,20,Ingleside Elementary,No,2020,K,0,0,0,0,0,104,0,0,0,0,0
541,Athens,25,North City Elementary,No,2020,03,0,0,0,0,0,84,0,0,0,0,0
541,Athens,25,North City Elementary,No,2020,04,0,0,0,0,0,97,0,0,0,0,0
541,Athens,25,North City Elementary,No,2020,05,0,1,0,0,0,98,0,1,0,0,0
541,Athens,30,Westside Elementary,No,2020,03,0,0,0,0,0,105,0,0,0,0,0
541,Athens,30,Westside Elementary,No,2020,04,0,1,0,0,0,96,0,1,0,0,0
541,Athens,30,Westside Elementary,No,2020,05,0,4,0,0,0,103,0,3.9,0,0,0
541,Athens,,,,2020,01,0,0,0,0,0,204,0,0,0,0,0
541,Athens,,,,2020,02,0,1,0,0,0,210,0,0.5,0,0,0
541,Athens,,,,2020,03,0,0,0,0,0,188,0,0,0,0,0
541,Athens,,,,2020,04,0,1,0,0,0,192,0,0.5,0,0,0
541,Athens,,,,2020,05,0,5,0,0,0,198,0,2.5,0,0,0
541,Athens,,,,2020,06,0,3,0,2,0,188,0,1.6,0,1.1,0
541,Athens,,,,2020,07,0,8,0,2,0,175,0,4.6,0,1.1,0
541,Athens,,,,2020,08,1,6,0,8,0,186,0.5,3.2,0,4.3,0
541,Athens,,,,2020,K,0,0,0,0,0,217,0,0,0,0,0
542,Etowah,7,Etowah Elementary,No,2020,01,0,0,0,0,0,48,0,0,0,0,0
542,Etowah,7,Etowah Elementary,No,2020,02,1,1,0,0,0,46,2.2,2.2,0,0,0
542,Etowah,7,Etowah Elementary,No,2020,03,1,0,0,0,0,34,2.9,0,0,0,0
542,Etowah,7,Etowah Elementary,No,2020,04,0,5,0,0,0,46,0,10.9,0,0,0
542,Etowah,7,Etowah Elementary,No,2020,05,1,3,0,0,0,38,2.6,7.9,0,0,0
542,Etowah,7,Etowah Elementary,No,2020,06,0,4,0,0,0,49,0,8.2,0,0,0
542,Etowah,7,Etowah Elementary,No,2020,07,1,4,0,0,0,46,2.2,8.7,0,0,0
542,Etowah,7,Etowah Elementary,No,2020,08,0,2,0,0,0,54,0,3.7,0,0,0
542,Etowah,7,Etowah Elementary,No,2020,K,0,0,0,0,0,42,0,0,0,0,0
542,Etowah,,,,2020,01,0,0,0,0,0,48,0,0,0,0,0
542,Etowah,,,,2020,02,1,1,0,0,0,46,2.2,2.2,0,0,0
542,Etowah,,,,2020,03,1,0,0,0,0,34,2.9,0,0,0,0
542,Etowah,,,,2020,04,0,5,0,0,0,46,0,10.9,0,0,0
542,Etowah,,,,2020,05,1,3,0,0,0,38,2.6,7.9,0,0,0
542,Etowah,,,,2020,06,0,4,0,0,0,49,0,8.2,0,0,0
542,Etowah,,,,2020,07,1,4,0,0,0,46,2.2,8.7,0,0,0
542,Etowah,,,,2020,08,0,2,0,0,0,54,0,3.7,0,0,0
542,Etowah,,,,2020,K,0,0,0,0,0,42,0,0,0,0,0
550,McNairy County,5,Adamsville Elementary,No,2020,01,1,0,0,0,0,75,1.3,0,0,0,0
550,McNairy County,5,Adamsville Elementary,No,2020,02,1,0,0,0,0,83,1.2,0,0,0,0
550,McNairy County,5,Adamsville Elementary,No,2020,03,2,0,0,0,0,77,2.6,0,0,0,0
550,McNairy County,5,Adamsville Elementary,No,2020,04,1,0,0,0,0,72,1.4,0,0,0,0
550,McNairy County,5,Adamsville Elementary,No,2020,05,0,1,0,0,0,67,0,1.5,0,0,0
550,McNairy County,5,Adamsville Elementary,No,2020,06,2,0,0,0,0,77,2.6,0,0,0,0
550,McNairy County,5,Adamsville Elementary,No,2020,07,6,0,0,0,0,79,7.6,0,0,0,0
550,McNairy County,5,Adamsville Elementary,No,2020,08,2,0,0,0,0,98,2,0,0,0,0
550,McNairy County,5,Adamsville Elementary,No,2020,K,0,0,0,0,0,93,0,0,0,0,0
550,McNairy County,10,Adamsville High School,No,2020,09,1,0,0,0,0,131,0.8,0,0,0,0
550,McNairy County,10,Adamsville High School,No,2020,10,1,1,0,0,0,141,0.7,0.7,0,0,0
