ACT Code,County,County (copy),District,HighSchool,Year ,CGR %
430260,MARSHALL,MARSHALL,MARSHALL COUNTY,FORREST MIDDLE/HIGH SCHOOL,2019,0.530973451
430260,MARSHALL,MARSHALL,MARSHALL COUNTY,FORREST MIDDLE/HIGH SCHOOL,2020,0.573913043
430260,MARSHALL,MARSHALL,MARSHALL COUNTY,FORREST MIDDLE/HIGH SCHOOL,2021,0.542056075
431205,MARSHALL,MARSHALL,MARSHALL COUNTY,MARSHALL COUNTY HIGH SCHOOL,2017,0.635416667
431205,MARSHALL,MARSHALL,MARSHALL COUNTY,MARSHALL COUNTY HIGH SCHOOL,2018,0.527093596
431205,MARSHALL,MARSHALL,MARSHALL COUNTY,MARSHALL COUNTY HIGH SCHOOL,2019,0.52284264
431205,MARSHALL,MARSHALL,MARSHALL COUNTY,MARSHALL COUNTY HIGH SCHOOL,2020,0.446927374
431205,MARSHALL,MARSHALL,MARSHALL COUNTY,MARSHALL COUNTY HIGH SCHOOL,2021,0.460829493
430425,MAURY,MAURY,MAURY COUNTY,COLUMBIA CENTRAL HIGH SCHOOL,2017,0.587837838
430425,MAURY,MAURY,MAURY COUNTY,COLUMBIA CENTRAL HIGH SCHOOL,2018,0.644827586
430425,MAURY,MAURY,MAURY COUNTY,COLUMBIA CENTRAL HIGH SCHOOL,2019,0.59352518
430425,MAURY,MAURY,MAURY COUNTY,COLUMBIA CENTRAL HIGH SCHOOL,2020,0.478723404
430425,MAURY,MAURY,MAURY COUNTY,COLUMBIA CENTRAL HIGH SCHOOL,2021,0.430147059
430510,MAURY,MAURY,MAURY COUNTY,CULLEOKA SCHOOL,2017,0.744186047
430510,MAURY,MAURY,MAURY COUNTY,CULLEOKA SCHOOL,2018,0.769230769
430510,MAURY,MAURY,MAURY COUNTY,CULLEOKA SCHOOL,2019,0.639344262
430510,MAURY,MAURY,MAURY COUNTY,CULLEOKA SCHOOL,2020,0.485294118
430510,MAURY,MAURY,MAURY COUNTY,CULLEOKA SCHOOL,2021,0.416666667
430845,MAURY,MAURY,MAURY COUNTY,HAMPSHIRE SCHOOL,2017,0.862068966
430845,MAURY,MAURY,MAURY COUNTY,HAMPSHIRE SCHOOL,2018,0.85
430845,MAURY,MAURY,MAURY COUNTY,HAMPSHIRE SCHOOL,2019,0.666666667
430845,MAURY,MAURY,MAURY COUNTY,HAMPSHIRE SCHOOL,2020,0.652173913
430845,MAURY,MAURY,MAURY COUNTY,HAMPSHIRE SCHOOL,2021,0.620689655
431610,MAURY,MAURY,MAURY COUNTY,MOUNT PLEASANT JUNIOR/SENIOR HIGH SCHOOL,2017,0.518518519
431610,MAURY,MAURY,MAURY COUNTY,MOUNT PLEASANT JUNIOR/SENIOR HIGH SCHOOL,2018,0.584269663
431610,MAURY,MAURY,MAURY COUNTY,MOUNT PLEASANT JUNIOR/SENIOR HIGH SCHOOL,2019,0.605263158
431610,MAURY,MAURY,MAURY COUNTY,MOUNT PLEASANT JUNIOR/SENIOR HIGH SCHOOL,2020,0.5
431610,MAURY,MAURY,MAURY COUNTY,MOUNT PLEASANT JUNIOR/SENIOR HIGH SCHOOL,2021,0.555555556
432201,MAURY,MAURY,MAURY COUNTY,NORTHFIELD ACADEMY,2017,
432201,MAURY,MAURY,MAURY COUNTY,NORTHFIELD ACADEMY,2018,
432201,MAURY,MAURY,MAURY COUNTY,NORTHFIELD ACADEMY,2019,0
432201,MAURY,MAURY,MAURY COUNTY,NORTHFIELD ACADEMY,2020,0
432201,MAURY,MAURY,MAURY COUNTY,NORTHFIELD ACADEMY,2021,0
432050,MAURY,MAURY,MAURY COUNTY,SANTA FE SCHOOL,2017,0.72972973
432050,MAURY,MAURY,MAURY COUNTY,SANTA FE SCHOOL,2018,0.666666667
432050,MAURY,MAURY,MAURY COUNTY,SANTA FE SCHOOL,2019,0.522727273
432050,MAURY,MAURY,MAURY COUNTY,SANTA FE SCHOOL,2020,0.658536585
432050,MAURY,MAURY,MAURY COUNTY,SANTA FE SCHOOL,2021,0.285714286
432200,MAURY,MAURY,MAURY COUNTY,SPRING HILL HIGH SCHOOL,2017,0.682242991
432200,MAURY,MAURY,MAURY COUNTY,SPRING HILL HIGH SCHOOL,2018,0.639830508
432200,MAURY,MAURY,MAURY COUNTY,SPRING HILL HIGH SCHOOL,2019,0.656028369
432200,MAURY,MAURY,MAURY COUNTY,SPRING HILL HIGH SCHOOL,2020,0.540425532
432200,MAURY,MAURY,MAURY COUNTY,SPRING HILL HIGH SCHOOL,2021,0.5390625
439997,MAURY,MAURY,MAURY COUNTY,VIRTUAL ACADEMY OF MAURY COUNTY,2017,0
439997,MAURY,MAURY,MAURY COUNTY,VIRTUAL ACADEMY OF MAURY COUNTY,2018,0
439997,MAURY,MAURY,MAURY COUNTY,VIRTUAL ACADEMY OF MAURY COUNTY,2019,0
439997,MAURY,MAURY,MAURY COUNTY,VIRTUAL ACADEMY OF MAURY COUNTY,2020,0
439997,MAURY,MAURY,MAURY COUNTY,VIRTUAL ACADEMY OF MAURY COUNTY,2021,
430640,MCMINN,MCMINN,MCMINN COUNTY,CENTRAL HIGH SCHOOL OF MCMINN COUNTY,2017,0.490909091
430640,MCMINN,MCMINN,MCMINN COUNTY,CENTRAL HIGH SCHOOL OF MCMINN COUNTY,2018,0.615384615
430640,MCMINN,MCMINN,MCMINN COUNTY,CENTRAL HIGH SCHOOL OF MCMINN COUNTY,2019,0.62345679
430640,MCMINN,MCMINN,MCMINN COUNTY,CENTRAL HIGH SCHOOL OF MCMINN COUNTY,2020,0.519230769
430640,MCMINN,MCMINN,MCMINN COUNTY,CENTRAL HIGH SCHOOL OF MCMINN COUNTY,2021,0.476470588
430055,MCMINN,MCMINN,MCMINN COUNTY,MCMINN COUNTY HIGH SCHOOL,2017,0.567307692
430055,MCMINN,MCMINN,MCMINN COUNTY,MCMINN COUNTY HIGH SCHOOL,2018,0.537572254
430055,MCMINN,MCMINN,MCMINN COUNTY,MCMINN COUNTY HIGH SCHOOL,2019,0.574675325
430055,MCMINN,MCMINN,MCMINN COUNTY,MCMINN COUNTY HIGH SCHOOL,2020,0.493670886
430055,MCMINN,MCMINN,MCMINN COUNTY,MCMINN COUNTY HIGH SCHOOL,2021,0.512027491
430000,MCNAIRY,MCNAIRY,MCNAIRY COUNTY,ADAMSVILLE JUNIOR/SENIOR HIGH SCHOOL,2017,0.709401709
430000,MCNAIRY,MCNAIRY,MCNAIRY COUNTY,ADAMSVILLE JUNIOR/SENIOR HIGH SCHOOL,2018,0.664285714
430000,MCNAIRY,MCNAIRY,MCNAIRY COUNTY,ADAMSVILLE JUNIOR/SENIOR HIGH SCHOOL,2019,0.709677419
430000,MCNAIRY,MCNAIRY,MCNAIRY COUNTY,ADAMSVILLE JUNIOR/SENIOR HIGH SCHOOL,2020,0.572519084
430000,MCNAIRY,MCNAIRY,MCNAIRY COUNTY,ADAMSVILLE JUNIOR/SENIOR HIGH SCHOOL,2021,0.595419847
432080,MCNAIRY,MCNAIRY,MCNAIRY COUNTY,MCNAIRY CENTRAL HIGH SCHOOL,2017,0.625806452
432080,MCNAIRY,MCNAIRY,MCNAIRY COUNTY,MCNAIRY CENTRAL HIGH SCHOOL,2018,0.697674419
432080,MCNAIRY,MCNAIRY,MCNAIRY COUNTY,MCNAIRY CENTRAL HIGH SCHOOL,2019,0.614942529
432080,MCNAIRY,MCNAIRY,MCNAIRY COUNTY,MCNAIRY CENTRAL HIGH SCHOOL,2020,0.52970297
432080,MCNAIRY,MCNAIRY,MCNAIRY COUNTY,MCNAIRY CENTRAL HIGH SCHOOL,2021,0.441717791
430540,MEIGS,MEIGS,MEIGS COUNTY,MEIGS COUNTY HIGH SCHOOL,2017,0.593495935
430540,MEIGS,MEIGS,MEIGS COUNTY,MEIGS COUNTY HIGH SCHOOL,2018,0.556521739
430540,MEIGS,MEIGS,MEIGS COUNTY,MEIGS COUNTY HIGH SCHOOL,2019,0.5
430540,MEIGS,MEIGS,MEIGS COUNTY,MEIGS COUNTY HIGH SCHOOL,2020,0.4765625
430540,MEIGS,MEIGS,MEIGS COUNTY,MEIGS COUNTY HIGH SCHOOL,2021,0.558558559
431265,MONROE,MONROE,MONROE COUNTY,SEQUOYAH HIGH SCHOOL,2017,0.470852018
431265,MONROE,MONROE,MONROE COUNTY,SEQUOYAH HIGH SCHOOL,2018,0.45320197
431265,MONROE,MONROE,MONROE COUNTY,SEQUOYAH HIGH SCHOOL,2019,0.502304147
431265,MONROE,MONROE,MONROE COUNTY,SEQUOYAH HIGH SCHOOL,2020,0.439814815
431265,MONROE,MONROE,MONROE COUNTY,SEQUOYAH HIGH SCHOOL,2021,0.505882353
432235,MONROE,MONROE,MONROE COUNTY,SWEETWATER HIGH SCHOOL,2017,0.486486486
432235,MONROE,MONROE,MONROE COUNTY,SWEETWATER HIGH SCHOOL,2018,0.455128205
432235,MONROE,MONROE,MONROE COUNTY,SWEETWATER HIGH SCHOOL,2019,0.407142857
432235,MONROE,MONROE,MONROE COUNTY,SWEETWATER HIGH SCHOOL,2020,0.371428571
432235,MONROE,MONROE,MONROE COUNTY,SWEETWATER HIGH SCHOOL,2021,0.3375
432250,MONROE,MONROE,MONROE COUNTY,TELLICO PLAINS HIGH SCHOOL,2017,0.411764706
432250,MONROE,MONROE,MONROE COUNTY,TELLICO PLAINS HIGH SCHOOL,2018,0.440860215
432250,MONROE,MONROE,MONROE COUNTY,TELLICO PLAINS HIGH SCHOOL,2019,0.495652174
432250,MONROE,MONROE,MONROE COUNTY,TELLICO PLAINS HIGH SCHOOL,2020,0.468085106
432250,MONROE,MONROE,MONROE COUNTY,TELLICO PLAINS HIGH SCHOOL,2021,0.357894737
430360,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,CLARKSVILLE HIGH SCHOOL,2017,0.66031746
430360,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,CLARKSVILLE HIGH SCHOOL,2018,0.633027523
430360,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,CLARKSVILLE HIGH SCHOOL,2019,0.536050157
430360,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,CLARKSVILLE HIGH SCHOOL,2020,0.605678233
430360,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,CLARKSVILLE HIGH SCHOOL,2021,0.557926829
430364,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,KENWOOD HIGH SCHOOL,2017,0.468864469
430364,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,KENWOOD HIGH SCHOOL,2018,0.429104478
430364,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,KENWOOD HIGH SCHOOL,2019,0.420849421
430364,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,KENWOOD HIGH SCHOOL,2020,0.341216216
430364,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,KENWOOD HIGH SCHOOL,2021,0.321969697
430520,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,MONTGOMERY CENTRAL HIGH SCHOOL,2017,0.516949153
430520,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,MONTGOMERY CENTRAL HIGH SCHOOL,2018,0.561983471
430520,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,MONTGOMERY CENTRAL HIGH SCHOOL,2019,0.56223176
430520,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,MONTGOMERY CENTRAL HIGH SCHOOL,2020,0.532467532
430520,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,MONTGOMERY CENTRAL HIGH SCHOOL,2021,0.408163265
430363,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,NORTHEAST HIGH SCHOOL,2017,0.524137931
430363,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,NORTHEAST HIGH SCHOOL,2018,0.521885522
430363,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,NORTHEAST HIGH SCHOOL,2019,0.482248521
430363,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,NORTHEAST HIGH SCHOOL,2020,0.439759036
430363,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,NORTHEAST HIGH SCHOOL,2021,0.387820513
430362,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,NORTHWEST HIGH SCHOOL,2017,0.447098976
430362,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,NORTHWEST HIGH SCHOOL,2018,0.471571906
430362,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,NORTHWEST HIGH SCHOOL,2019,0.495114007
430362,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,NORTHWEST HIGH SCHOOL,2020,0.418238994
430362,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,NORTHWEST HIGH SCHOOL,2021,0.363984674
430367,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,ROSSVIEW HIGH SCHOOL,2017,0.698170732
430367,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,ROSSVIEW HIGH SCHOOL,2018,0.696569921
430367,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,ROSSVIEW HIGH SCHOOL,2019,0.653366584
430367,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,ROSSVIEW HIGH SCHOOL,2020,0.625298329
430367,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,ROSSVIEW HIGH SCHOOL,2021,0.542857143
430359,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,THE MIDDLE COLLEGE AT AUSTIN PEAY STATE UNIVERSITY,2017,0.744680851
430359,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,THE MIDDLE COLLEGE AT AUSTIN PEAY STATE UNIVERSITY,2018,0.85483871
430359,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,THE MIDDLE COLLEGE AT AUSTIN PEAY STATE UNIVERSITY,2019,0.857142857
430359,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,THE MIDDLE COLLEGE AT AUSTIN PEAY STATE UNIVERSITY,2020,0.894736842
430359,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,THE MIDDLE COLLEGE AT AUSTIN PEAY STATE UNIVERSITY,2021,0.85
430357,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,WEST CREEK HIGH SCHOOL,2017,0.551020408
430357,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,WEST CREEK HIGH SCHOOL,2018,0.537537538
430357,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,WEST CREEK HIGH SCHOOL,2019,0.503184713
430357,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,WEST CREEK HIGH SCHOOL,2020,0.473837209
430357,MONTGOMERY,MONTGOMERY,MONTGOMERY COUNTY,WEST CREEK HIGH SCHOOL,2021,0.431610942
431245,MOORE,MOORE,MOORE COUNTY,MOORE COUNTY JUNIOR/SENIOR HIGH SCHOOL,2017,0.666666667
431245,MOORE,MOORE,MOORE COUNTY,MOORE COUNTY JUNIOR/SENIOR HIGH SCHOOL,2018,0.676056338
431245,MOORE,MOORE,MOORE COUNTY,MOORE COUNTY JUNIOR/SENIOR HIGH SCHOOL,2019,0.727272727
431245,MOORE,MOORE,MOORE COUNTY,MOORE COUNTY JUNIOR/SENIOR HIGH SCHOOL,2020,0.803571429
431245,MOORE,MOORE,MOORE COUNTY,MOORE COUNTY JUNIOR/SENIOR HIGH SCHOOL,2021,0.648648649
432370,MORGAN,MORGAN,MORGAN COUNTY,CENTRAL HIGH SCHOOL,2017,0.631067961
432370,MORGAN,MORGAN,MORGAN COUNTY,CENTRAL HIGH SCHOOL,2018,0.607594937
432370,MORGAN,MORGAN,MORGAN COUNTY,CENTRAL HIGH SCHOOL,2019,0.65
432370,MORGAN,MORGAN,MORGAN COUNTY,CENTRAL HIGH SCHOOL,2020,0.566666667
432370,MORGAN,MORGAN,MORGAN COUNTY,CENTRAL HIGH SCHOOL,2021,0.5
430395,MORGAN,MORGAN,MORGAN COUNTY,COALFIELD HIGH SCHOOL,2017,0.76744186
430395,MORGAN,MORGAN,MORGAN COUNTY,COALFIELD HIGH SCHOOL,2018,0.581395349
430395,MORGAN,MORGAN,MORGAN COUNTY,COALFIELD HIGH SCHOOL,2019,0.487179487
430395,MORGAN,MORGAN,MORGAN COUNTY,COALFIELD HIGH SCHOOL,2020,0.685714286
430395,MORGAN,MORGAN,MORGAN COUNTY,COALFIELD HIGH SCHOOL,2021,0.555555556
431795,MORGAN,MORGAN,MORGAN COUNTY,OAKDALE SCHOOL,2017,0.680851064
431795,MORGAN,MORGAN,MORGAN COUNTY,OAKDALE SCHOOL,2018,0.585365854
431795,MORGAN,MORGAN,MORGAN COUNTY,OAKDALE SCHOOL,2019,0.72972973
431795,MORGAN,MORGAN,MORGAN COUNTY,OAKDALE SCHOOL,2020,0.523809524
431795,MORGAN,MORGAN,MORGAN COUNTY,OAKDALE SCHOOL,2021,0.47826087
432220,MORGAN,MORGAN,MORGAN COUNTY,SUNBRIGHT SCHOOL,2017,0.739130435
432220,MORGAN,MORGAN,MORGAN COUNTY,SUNBRIGHT SCHOOL,2018,0.625
432220,MORGAN,MORGAN,MORGAN COUNTY,SUNBRIGHT SCHOOL,2019,0.769230769
432220,MORGAN,MORGAN,MORGAN COUNTY,SUNBRIGHT SCHOOL,2020,0.533333333
432220,MORGAN,MORGAN,MORGAN COUNTY,SUNBRIGHT SCHOOL,2021,0.58974359
432305,OBION,OBION,OBION COUNTY,OBION COUNTY CENTRAL HIGH SCHOOL,2017,0.590425532
432305,OBION,OBION,OBION COUNTY,OBION COUNTY CENTRAL HIGH SCHOOL,2018,0.630769231
432305,OBION,OBION,OBION COUNTY,OBION COUNTY CENTRAL HIGH SCHOOL,2019,0.594285714
432305,OBION,OBION,OBION COUNTY,OBION COUNTY CENTRAL HIGH SCHOOL,2020,0.517412935
432305,OBION,OBION,OBION COUNTY,OBION COUNTY CENTRAL HIGH SCHOOL,2021,0.548022599
432152,OBION,OBION,OBION COUNTY,SOUTH FULTON MIDDLE/HIGH SCHOOL,2017,0.615384615
432152,OBION,OBION,OBION COUNTY,SOUTH FULTON MIDDLE/HIGH SCHOOL,2018,0.566666667
432152,OBION,OBION,OBION COUNTY,SOUTH FULTON MIDDLE/HIGH SCHOOL,2019,0.705882353
432152,OBION,OBION,OBION COUNTY,SOUTH FULTON MIDDLE/HIGH SCHOOL,2020,0.510204082
432152,OBION,OBION,OBION COUNTY,SOUTH FULTON MIDDLE/HIGH SCHOOL,2021,0.510204082
432342,OBION,OBION,UNION CITY,UNION CITY HIGH SCHOOL,2017,0.698795181
432342,OBION,OBION,UNION CITY,UNION CITY HIGH SCHOOL,2018,0.712765957
432342,OBION,OBION,UNION CITY,UNION CITY HIGH SCHOOL,2019,0.76146789
432342,OBION,OBION,UNION CITY,UNION CITY HIGH SCHOOL,2020,0.678571429
432342,OBION,OBION,UNION CITY,UNION CITY HIGH SCHOOL,2021,0.686746988
431225,OVERTON,OVERTON,OVERTON COUNTY,LIVINGSTON ACADEMY HIGH SCHOOL,2017,0.592039801
431225,OVERTON,OVERTON,OVERTON COUNTY,LIVINGSTON ACADEMY HIGH SCHOOL,2018,0.677083333
431225,OVERTON,OVERTON,OVERTON COUNTY,LIVINGSTON ACADEMY HIGH SCHOOL,2019,0.648780488
431225,OVERTON,OVERTON,OVERTON COUNTY,LIVINGSTON ACADEMY HIGH SCHOOL,2020,0.577889447
431225,OVERTON,OVERTON,OVERTON COUNTY,LIVINGSTON ACADEMY HIGH SCHOOL,2021,0.516746411
431220,PERRY,PERRY,PERRY COUNTY,PERRY COUNTY HIGH SCHOOL,2017,0.823529412
431220,PERRY,PERRY,PERRY COUNTY,PERRY COUNTY HIGH SCHOOL,2018,0.876712329
431220,PERRY,PERRY,PERRY COUNTY,PERRY COUNTY HIGH SCHOOL,2019,0.85483871
431220,PERRY,PERRY,PERRY COUNTY,PERRY COUNTY HIGH SCHOOL,2020,0.691176471
431220,PERRY,PERRY,PERRY COUNTY,PERRY COUNTY HIGH SCHOOL,2021,0.795918367
439996,PERRY,PERRY,PERRY COUNTY,PERRY COUNTY VIRTUAL SCHOOL,2017,0
439996,PERRY,PERRY,PERRY COUNTY,PERRY COUNTY VIRTUAL SCHOOL,2018,0
439996,PERRY,PERRY,PERRY COUNTY,PERRY COUNTY VIRTUAL SCHOOL,2019,0
439996,PERRY,PERRY,PERRY COUNTY,PERRY COUNTY VIRTUAL SCHOOL,2020,
439996,PERRY,PERRY,PERRY COUNTY,PERRY COUNTY VIRTUAL SCHOOL,2021,
430215,PICKETT,PICKETT,PICKETT COUNTY,PICKETT COUNTY HIGH SCHOOL,2017,0.590163934
430215,PICKETT,PICKETT,PICKETT COUNTY,PICKETT COUNTY HIGH SCHOOL,2018,0.683333333
430215,PICKETT,PICKETT,PICKETT COUNTY,PICKETT COUNTY HIGH SCHOOL,2019,0.666666667
430215,PICKETT,PICKETT,PICKETT COUNTY,PICKETT COUNTY HIGH SCHOOL,2020,0.630434783
430215,PICKETT,PICKETT,PICKETT COUNTY,PICKETT COUNTY HIGH SCHOOL,2021,0.738095238
430450,POLK,POLK,POLK COUNTY,COPPER BASIN HIGH SCHOOL,2017,0.565217391
430450,POLK,POLK,POLK COUNTY,COPPER BASIN HIGH SCHOOL,2018,0.62
430450,POLK,POLK,POLK COUNTY,COPPER BASIN HIGH SCHOOL,2019,0.612244898
430450,POLK,POLK,POLK COUNTY,COPPER BASIN HIGH SCHOOL,2020,0.632653061
430450,POLK,POLK,POLK COUNTY,COPPER BASIN HIGH SCHOOL,2021,0.381818182
430115,POLK,POLK,POLK COUNTY,POLK COUNTY HIGH SCHOOL,2017,0.438596491
430115,POLK,POLK,POLK COUNTY,POLK COUNTY HIGH SCHOOL,2018,0.45112782
430115,POLK,POLK,POLK COUNTY,POLK COUNTY HIGH SCHOOL,2019,0.5
430115,POLK,POLK,POLK COUNTY,POLK COUNTY HIGH SCHOOL,2020,0.495652174
430115,POLK,POLK,POLK COUNTY,POLK COUNTY HIGH SCHOOL,2021,0.564705882
430440,PUTNAM,PUTNAM,PUTNAM COUNTY,COOKEVILLE HIGH SCHOOL,2017,0.642857143
430440,PUTNAM,PUTNAM,PUTNAM COUNTY,COOKEVILLE HIGH SCHOOL,2018,0.672839506
430440,PUTNAM,PUTNAM,PUTNAM COUNTY,COOKEVILLE HIGH SCHOOL,2019,0.652631579
430440,PUTNAM,PUTNAM,PUTNAM COUNTY,COOKEVILLE HIGH SCHOOL,2020,0.546351085
430440,PUTNAM,PUTNAM,PUTNAM COUNTY,COOKEVILLE HIGH SCHOOL,2021,0.526104418
431565,PUTNAM,PUTNAM,PUTNAM COUNTY,MONTEREY HIGH SCHOOL,2017,0.475
431565,PUTNAM,PUTNAM,PUTNAM COUNTY,MONTEREY HIGH SCHOOL,2018,0.608108108
431565,PUTNAM,PUTNAM,PUTNAM COUNTY,MONTEREY HIGH SCHOOL,2019,0.476190476
431565,PUTNAM,PUTNAM,PUTNAM COUNTY,MONTEREY HIGH SCHOOL,2020,0.505376344
431565,PUTNAM,PUTNAM,PUTNAM COUNTY,MONTEREY HIGH SCHOOL,2021,0.337662338
430075,PUTNAM,PUTNAM,PUTNAM COUNTY,UPPERMAN HIGH SCHOOL,2017,0.576470588
430075,PUTNAM,PUTNAM,PUTNAM COUNTY,UPPERMAN HIGH SCHOOL,2018,0.542372881
430075,PUTNAM,PUTNAM,PUTNAM COUNTY,UPPERMAN HIGH SCHOOL,2019,0.520467836
430075,PUTNAM,PUTNAM,PUTNAM COUNTY,UPPERMAN HIGH SCHOOL,2020,0.50625
430075,PUTNAM,PUTNAM,PUTNAM COUNTY,UPPERMAN HIGH SCHOOL,2021,0.537931034
430537,RHEA,RHEA,RHEA COUNTY,RHEA COUNTY HIGH SCHOOL,2017,0.58490566
430537,RHEA,RHEA,RHEA COUNTY,RHEA COUNTY HIGH SCHOOL,2018,0.558404558
430537,RHEA,RHEA,RHEA COUNTY,RHEA COUNTY HIGH SCHOOL,2019,0.563862928
430537,RHEA,RHEA,RHEA COUNTY,RHEA COUNTY HIGH SCHOOL,2020,0.54248366
430537,RHEA,RHEA,RHEA COUNTY,RHEA COUNTY HIGH SCHOOL,2021,0.472491909
430855,ROANE,ROANE,ROANE COUNTY,HARRIMAN HIGH SCHOOL,2017,0.670886076
430855,ROANE,ROANE,ROANE COUNTY,HARRIMAN HIGH SCHOOL,2018,0.72972973
430855,ROANE,ROANE,ROANE COUNTY,HARRIMAN HIGH SCHOOL,2019,0.564516129
430855,ROANE,ROANE,ROANE COUNTY,HARRIMAN HIGH SCHOOL,2020,0.595238095
430855,ROANE,ROANE,ROANE COUNTY,HARRIMAN HIGH SCHOOL,2021,0.516666667
A19176,ROANE,ROANE,ROANE COUNTY,MIDTOWN EDUCATIONAL CENTER,2017,
A19176,ROANE,ROANE,ROANE COUNTY,MIDTOWN EDUCATIONAL CENTER,2018,
A19176,ROANE,ROANE,ROANE COUNTY,MIDTOWN EDUCATIONAL CENTER,2019,
A19176,ROANE,ROANE,ROANE COUNTY,MIDTOWN EDUCATIONAL CENTER,2020,
A19176,ROANE,ROANE,ROANE COUNTY,MIDTOWN EDUCATIONAL CENTER,2021,
431070,ROANE,ROANE,ROANE COUNTY,MIDWAY HIGH SCHOOL,2017,0.646153846
431070,ROANE,ROANE,ROANE COUNTY,MIDWAY HIGH SCHOOL,2018,0.759259259
431070,ROANE,ROANE,ROANE COUNTY,MIDWAY HIGH SCHOOL,2019,0.59375
431070,ROANE,ROANE,ROANE COUNTY,MIDWAY HIGH SCHOOL,2020,0.727272727
431070,ROANE,ROANE,ROANE COUNTY,MIDWAY HIGH SCHOOL,2021,0.529411765
431820,ROANE,ROANE,ROANE COUNTY,OLIVER SPRINGS HIGH SCHOOL,2017,0.691176471
431820,ROANE,ROANE,ROANE COUNTY,OLIVER SPRINGS HIGH SCHOOL,2018,0.7
431820,ROANE,ROANE,ROANE COUNTY,OLIVER SPRINGS HIGH SCHOOL,2019,0.679487179
431820,ROANE,ROANE,ROANE COUNTY,OLIVER SPRINGS HIGH SCHOOL,2020,0.706896552
431820,ROANE,ROANE,ROANE COUNTY,OLIVER SPRINGS HIGH SCHOOL,2021,0.690909091
431075,ROANE,ROANE,ROANE COUNTY,ROANE COUNTY HIGH SCHOOL,2017,0.738562092
431075,ROANE,ROANE,ROANE COUNTY,ROANE COUNTY HIGH SCHOOL,2018,0.754010695
431075,ROANE,ROANE,ROANE COUNTY,ROANE COUNTY HIGH SCHOOL,2019,0.630136986
431075,ROANE,ROANE,ROANE COUNTY,ROANE COUNTY HIGH SCHOOL,2020,0.710526316
431075,ROANE,ROANE,ROANE COUNTY,ROANE COUNTY HIGH SCHOOL,2021,0.575949367
432010,ROANE,ROANE,ROANE COUNTY,ROCKWOOD HIGH SCHOOL,2017,0.652173913
432010,ROANE,ROANE,ROANE COUNTY,ROCKWOOD HIGH SCHOOL,2018,0.6125
432010,ROANE,ROANE,ROANE COUNTY,ROCKWOOD HIGH SCHOOL,2019,0.519607843
432010,ROANE,ROANE,ROANE COUNTY,ROCKWOOD HIGH SCHOOL,2020,0.579710145
432010,ROANE,ROANE,ROANE COUNTY,ROCKWOOD HIGH SCHOOL,2021,0.506849315
430495,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,EAST ROBERTSON JUNIOR/SENIOR HIGH SCHOOL,2017,0.566666667
430495,ROBERTSON,ROBERTSON,ROBERTSON COUNTY,EAST ROBERTSON JUNIOR/SENIOR HIGH SCHOOL,2018,0.634146341
