district_number,district_name,school_number,school_name,school_year,gender,students_in_school_suspension,students_suspended,students_expelled,students_placed_in_alternative_school,students_committed_zero_tolerance,students_total,percent_in_school_suspension,percent_suspended,percent_expelled,percent_placed_in_alternative_school,percent_committed_zero_tolerance
570,Madison County,22,Jackson Central-Merry Early College High,2020,Female,3,0,0,0,0,157,1.9,0,0,0,0
570,Madison County,22,Jackson Central-Merry Early College High,2020,Male,2,0,0,0,0,79,2.5,0,0,0,0
570,Madison County,24,Rose Hill School,2020,Female,19,21,0,0,0,302,6.3,7,0,0,0
570,Madison County,24,Rose Hill School,2020,Male,54,38,0,1,0,343,15.7,11.1,0,0.3,0
570,Madison County,38,Isaac Lane Technology Magnet Elementary,2020,Female,2,1,0,0,0,268,0.7,0.4,0,0,0
570,Madison County,38,Isaac Lane Technology Magnet Elementary,2020,Male,9,13,0,0,0,297,3,4.4,0,0,0
570,Madison County,53,Liberty Technology Magnet High School,2020,Female,62,107,0,18,6,481,12.9,22.2,0,3.7,1.2
570,Madison County,53,Liberty Technology Magnet High School,2020,Male,56,95,0,31,22,503,11.1,18.9,0,6.2,4.4
570,Madison County,56,Lincoln Elementary School,2020,Female,35,2,0,0,0,203,17.2,1,0,0,0
570,Madison County,56,Lincoln Elementary School,2020,Male,60,6,0,1,0,208,28.8,2.9,0,0.5,0
570,Madison County,63,Madison Academic Magnet High School,2020,Female,1,2,0,0,0,249,0.4,0.8,0,0,0
570,Madison County,63,Madison Academic Magnet High School,2020,Male,1,4,0,0,0,193,0.5,2.1,0,0,0
570,Madison County,71,North Side High School,2020,Female,73,61,0,5,7,476,15.3,12.8,0,1.1,1.5
570,Madison County,71,North Side High School,2020,Male,159,98,0,13,15,533,29.8,18.4,0,2.4,2.8
570,Madison County,76,Northeast Middle School,2020,Female,112,49,0,1,0,533,21,9.2,0,0.2,0
570,Madison County,76,Northeast Middle School,2020,Male,161,67,0,5,5,508,31.7,13.2,0,1,1
570,Madison County,86,Community Montessori School,2020,Female,1,0,0,0,0,259,0.4,0,0,0,0
570,Madison County,86,Community Montessori School,2020,Male,10,7,0,0,0,292,3.4,2.4,0,0,0
570,Madison County,100,Pope School,2020,Female,10,3,0,1,0,341,2.9,0.9,0,0.3,0
570,Madison County,100,Pope School,2020,Male,17,13,0,0,0,384,4.4,3.4,0,0,0
570,Madison County,102,South Elementary,2020,Female,7,0,0,0,0,209,3.3,0,0,0,0
570,Madison County,102,South Elementary,2020,Male,25,1,0,0,0,247,10.1,0.4,0,0,0
570,Madison County,105,South Side High School,2020,Female,188,43,0,8,2,473,39.7,9.1,0,1.7,0.4
570,Madison County,105,South Side High School,2020,Male,294,67,0,11,16,548,53.6,12.2,0,2,2.9
570,Madison County,111,Thelma Barker Elementary,2020,Female,0,2,0,0,0,382,0,0.5,0,0,0
570,Madison County,111,Thelma Barker Elementary,2020,Male,0,12,0,0,0,423,0,2.8,0,0,0
570,Madison County,130,West-Bemis Middle School,2020,Female,24,15,0,1,3,250,9.6,6,0,0.4,1.2
570,Madison County,130,West-Bemis Middle School,2020,Male,43,36,0,14,3,296,14.5,12.2,0,4.7,1
570,Madison County,135,Nova Early Learning Center,2020,Male,,,,,,,,,,,
570,Madison County,140,East Elementary School,2020,Female,2,1,0,0,0,310,0.6,0.3,0,0,0
570,Madison County,140,East Elementary School,2020,Male,0,1,0,0,0,269,0,0.4,0,0,0
570,Madison County,142,North Parkway Middle School,2020,Female,70,64,0,14,8,413,16.9,15.5,0,3.4,1.9
570,Madison County,142,North Parkway Middle School,2020,Male,82,81,0,23,19,426,19.2,19,0,5.4,4.5
570,Madison County,144,Jackson Career Technology Magnet Elementary,2020,Female,49,45,0,2,0,282,17.4,16,0,0.7,0
570,Madison County,144,Jackson Career Technology Magnet Elementary,2020,Male,79,67,0,2,0,265,29.8,25.3,0,0.8,0
570,Madison County,146,Andrew Jackson Elementary School,2020,Female,24,7,0,0,0,226,10.6,3.1,0,0,0
570,Madison County,146,Andrew Jackson Elementary School,2020,Male,68,36,0,0,0,285,23.9,12.6,0,0,0
570,Madison County,,,2020,Female,728,435,0,53,27,6250,11.6,7,0,0.8,0.4
570,Madison County,,,2020,Male,1222,684,0,102,81,6494,18.8,10.5,0,1.6,1.2
580,Marion County,21,Jasper Elementary School,2020,Female,1,0,0,0,0,316,0.3,0,0,0,0
580,Marion County,21,Jasper Elementary School,2020,Male,7,7,0,0,2,340,2.1,2.1,0,0,0.6
580,Marion County,23,Jasper Middle School,2020,Female,3,0,0,9,1,236,1.3,0,0,3.8,0.4
580,Marion County,23,Jasper Middle School,2020,Male,12,5,0,8,4,319,3.8,1.6,0,2.5,1.3
580,Marion County,25,Marion Co High School,2020,Female,7,0,0,3,1,274,2.6,0,0,1.1,0.4
580,Marion County,25,Marion Co High School,2020,Male,8,0,0,14,6,281,2.8,0,0,5,2.1
580,Marion County,30,Monteagle Elementary,2020,Female,0,1,0,0,0,107,0,0.9,0,0,0
580,Marion County,30,Monteagle Elementary,2020,Male,1,1,0,0,0,103,1,1,0,0,0
580,Marion County,50,South Pittsburg Elementary,2020,Female,0,0,0,0,0,226,0,0,0,0,0
580,Marion County,50,South Pittsburg Elementary,2020,Male,0,1,0,0,1,251,0,0.4,0,0,0.4
580,Marion County,55,South Pittsburg High School,2020,Female,0,1,0,1,0,195,0,0.5,0,0.5,0
580,Marion County,55,South Pittsburg High School,2020,Male,2,2,0,23,1,232,0.9,0.9,0,9.9,0.4
580,Marion County,63,Whitwell Elementary,2020,Female,0,0,0,0,0,244,0,0,0,0,0
580,Marion County,63,Whitwell Elementary,2020,Male,0,0,0,0,0,221,0,0,0,0,0
580,Marion County,65,Whitwell Middle School,2020,Female,2,0,0,5,0,178,1.1,0,0,2.8,0
580,Marion County,65,Whitwell Middle School,2020,Male,9,1,0,12,1,203,4.4,0.5,0,5.9,0.5
580,Marion County,70,Whitwell High School,2020,Female,0,0,0,3,2,189,0,0,0,1.6,1.1
580,Marion County,70,Whitwell High School,2020,Male,0,0,0,4,1,206,0,0,0,1.9,0.5
580,Marion County,80,Marion Virtual High School,2020,Female,,,,,,,,,,,
580,Marion County,80,Marion Virtual High School,2020,Male,,,,,,,,,,,
580,Marion County,,,2020,Female,13,2,0,21,4,1940,0.7,0.1,0,1.1,0.2
580,Marion County,,,2020,Male,39,17,0,61,16,2126,1.8,0.8,0,2.9,0.8
581,Richard City,5,Richard Hardy Memorial School,2020,Female,0,0,0,0,0,156,0,0,0,0,0
581,Richard City,5,Richard Hardy Memorial School,2020,Male,0,0,0,0,0,146,0,0,0,0,0
581,Richard City,,,2020,Female,0,0,0,0,0,156,0,0,0,0,0
581,Richard City,,,2020,Male,0,0,0,0,0,146,0,0,0,0,0
590,Marshall County,7,Chapel Hill Elementary,2020,Female,2,0,0,0,0,254,0.8,0,0,0,0
590,Marshall County,7,Chapel Hill Elementary,2020,Male,3,1,0,0,0,320,0.9,0.3,0,0,0
590,Marshall County,18,Cornersville Elementary,2020,Female,1,0,0,0,0,226,0.4,0,0,0,0
590,Marshall County,18,Cornersville Elementary,2020,Male,7,7,0,0,0,229,3.1,3.1,0,0,0
590,Marshall County,20,Cornersville School,2020,Female,11,2,0,0,0,233,4.7,0.9,0,0,0
590,Marshall County,20,Cornersville School,2020,Male,23,14,0,2,1,230,10,6.1,0,0.9,0.4
590,Marshall County,30,Forrest School,2020,Female,7,4,0,5,5,364,1.9,1.1,0,1.4,1.4
590,Marshall County,30,Forrest School,2020,Male,47,18,0,7,4,425,11.1,4.2,0,1.6,0.9
590,Marshall County,41,Lewisburg Middle School,2020,Female,32,13,0,0,0,220,14.5,5.9,0,0,0
590,Marshall County,41,Lewisburg Middle School,2020,Male,75,20,0,4,2,264,28.4,7.6,0,1.5,0.8
590,Marshall County,43,Marshall Elementary,2020,Female,2,0,0,0,0,244,0.8,0,0,0,0
590,Marshall County,43,Marshall Elementary,2020,Male,9,1,0,0,0,230,3.9,0.4,0,0,0
590,Marshall County,47,Marshall Co High School,2020,Female,26,9,1,6,3,462,5.6,1.9,0.2,1.3,0.6
590,Marshall County,47,Marshall Co High School,2020,Male,45,20,0,18,7,446,10.1,4.5,0,4,1.6
590,Marshall County,51,Oak Grove Elementary,2020,Female,0,1,0,0,0,226,0,0.4,0,0,0
590,Marshall County,51,Oak Grove Elementary,2020,Male,0,1,0,0,1,201,0,0.5,0,0,0.5
590,Marshall County,60,Westhills Elementary,2020,Female,22,6,0,0,1,342,6.4,1.8,0,0,0.3
590,Marshall County,60,Westhills Elementary,2020,Male,84,35,0,1,0,372,22.6,9.4,0,0.3,0
590,Marshall County,65,Delk-Henson Intermediate School,2020,Female,6,2,0,0,0,222,2.7,0.9,0,0,0
590,Marshall County,65,Delk-Henson Intermediate School,2020,Male,14,19,0,0,0,205,6.8,9.3,0,0,0
590,Marshall County,,,2020,Female,109,37,1,11,9,2785,3.9,1.3,0,0.4,0.3
590,Marshall County,,,2020,Male,307,136,0,32,15,2900,10.6,4.7,0,1.1,0.5
600,Maury County,5,J. R. Baker Elementary,2020,Female,0,1,0,0,0,167,0,0.6,0,0,0
600,Maury County,5,J. R. Baker Elementary,2020,Male,0,3,0,0,0,183,0,1.6,0,0,0
600,Maury County,10,J. Brown Elementary,2020,Female,0,0,0,0,0,163,0,0,0,0,0
600,Maury County,10,J. Brown Elementary,2020,Male,0,8,0,0,0,166,0,4.8,0,0,0
600,Maury County,15,Columbia Central High School,2020,Female,0,44,0,3,3,748,0,5.9,0,0.4,0.4
600,Maury County,15,Columbia Central High School,2020,Male,0,46,0,15,17,734,0,6.3,0,2,2.3
600,Maury County,30,Culleoka Unit School,2020,Female,0,8,0,1,1,521,0,1.5,0,0.2,0.2
600,Maury County,30,Culleoka Unit School,2020,Male,0,12,0,6,2,527,0,2.3,0,1.1,0.4
600,Maury County,33,E. A. Cox Middle School,2020,Female,0,43,0,4,3,416,0,10.3,0,1,0.7
600,Maury County,33,E. A. Cox Middle School,2020,Male,0,58,0,4,3,405,0,14.3,0,1,0.7
600,Maury County,40,Hampshire Unit School,2020,Female,0,0,0,0,0,222,0,0,0,0,0
600,Maury County,40,Hampshire Unit School,2020,Male,0,7,0,1,0,221,0,3.2,0,0.5,0
600,Maury County,45,Highland Park Elementary,2020,Female,0,0,0,0,0,161,0,0,0,0,0
600,Maury County,45,Highland Park Elementary,2020,Male,0,7,0,0,0,185,0,3.8,0,0,0
600,Maury County,50,J E Woodard Elementary,2020,Female,0,3,0,1,0,270,0,1.1,0,0.4,0
600,Maury County,50,J E Woodard Elementary,2020,Male,0,6,0,0,0,234,0,2.6,0,0,0
600,Maury County,53,Marvin Wright Elementary School,2020,Female,0,0,0,0,0,266,0,0,0,0,0
600,Maury County,53,Marvin Wright Elementary School,2020,Male,0,2,0,0,0,300,0,0.7,0,0,0
600,Maury County,55,McDowell Elementary,2020,Female,0,4,0,0,0,179,0,2.2,0,0,0
600,Maury County,55,McDowell Elementary,2020,Male,0,14,0,2,1,175,0,8,0,1.1,0.6
600,Maury County,59,J E Woody Elementary,2020,Female,0,0,0,0,0,249,0,0,0,0,0
600,Maury County,59,J E Woody Elementary,2020,Male,0,6,0,1,1,269,0,2.2,0,0.4,0.4
600,Maury County,61,Mt. Pleasant Middle Visual Perform. Arts,2020,Female,0,12,0,0,0,248,0,4.8,0,0,0
600,Maury County,61,Mt. Pleasant Middle Visual Perform. Arts,2020,Male,0,34,0,2,1,249,0,13.7,0,0.8,0.4
600,Maury County,65,Mt Pleasant High School,2020,Female,0,10,0,0,0,228,0,4.4,0,0,0
600,Maury County,65,Mt Pleasant High School,2020,Male,0,14,0,3,2,216,0,6.5,0,1.4,0.9
600,Maury County,68,R Howell Elementary,2020,Female,0,2,0,0,0,253,0,0.8,0,0,0
600,Maury County,68,R Howell Elementary,2020,Male,0,19,0,1,0,253,0,7.5,0,0.4,0
600,Maury County,70,Riverside Elementary,2020,Female,0,1,0,0,0,183,0,0.5,0,0,0
600,Maury County,70,Riverside Elementary,2020,Male,0,4,0,1,1,203,0,2,0,0.5,0.5
600,Maury County,85,Santa Fe Unit School,2020,Female,0,5,0,0,0,287,0,1.7,0,0,0
600,Maury County,85,Santa Fe Unit School,2020,Male,0,12,0,0,0,279,0,4.3,0,0,0
600,Maury County,90,Spring Hill Elementary,2020,Female,0,0,0,0,0,212,0,0,0,0,0
600,Maury County,90,Spring Hill Elementary,2020,Male,0,2,0,1,1,196,0,1,0,0.5,0.5
600,Maury County,95,Spring Hill High School,2020,Female,0,2,0,4,4,566,0,0.4,0,0.7,0.7
600,Maury County,95,Spring Hill High School,2020,Male,0,10,0,4,3,629,0,1.6,0,0.6,0.5
600,Maury County,100,Whitthorne Middle School,2020,Female,0,33,0,5,3,554,0,6,0,0.9,0.5
600,Maury County,100,Whitthorne Middle School,2020,Male,0,70,0,6,4,593,0,11.8,0,1,0.7
600,Maury County,105,Spring Hill Middle School,2020,Female,0,0,0,2,0,301,0,0,0,0.7,0
600,Maury County,105,Spring Hill Middle School,2020,Male,0,0,0,0,0,306,0,0,0,0,0
600,Maury County,110,Northfield Academy,2020,Female,0,0,0,0,0,30,0,0,0,0,0
600,Maury County,110,Northfield Academy,2020,Male,0,0,0,0,0,102,0,0,0,0,0
600,Maury County,115,Battle Creek Elementary School,2020,Female,0,0,0,0,0,225,0,0,0,0,0
600,Maury County,115,Battle Creek Elementary School,2020,Male,0,0,0,1,0,276,0,0,0,0.4,0
600,Maury County,120,Battle Creek Middle School,2020,Female,0,0,0,2,2,275,0,0,0,0.7,0.7
600,Maury County,120,Battle Creek Middle School,2020,Male,0,3,0,1,0,306,0,1,0,0.3,0
600,Maury County,,,2020,Female,0,168,0,22,16,6528,0,2.6,0,0.3,0.2
600,Maury County,,,2020,Male,0,335,0,49,36,6794,0,4.9,0,0.7,0.5
610,Meigs County,5,Meigs South Elementary,2020,Female,0,0,0,0,0,195,0,0,0,0,0
610,Meigs County,5,Meigs South Elementary,2020,Male,0,0,0,0,0,205,0,0,0,0,0
610,Meigs County,8,Meigs Middle School,2020,Female,12,0,0,0,0,227,5.3,0,0,0,0
610,Meigs County,8,Meigs Middle School,2020,Male,58,3,0,0,0,204,28.4,1.5,0,0,0
610,Meigs County,15,Meigs North Elementary,2020,Female,0,0,0,0,0,227,0,0,0,0,0
610,Meigs County,15,Meigs North Elementary,2020,Male,0,3,0,0,0,197,0,1.5,0,0,0
610,Meigs County,25,Meigs County High School,2020,Female,30,0,0,0,1,252,11.9,0,0,0,0.4
610,Meigs County,25,Meigs County High School,2020,Male,95,0,0,0,3,298,31.9,0,0,0,1
610,Meigs County,,,2020,Female,42,0,0,0,1,898,4.7,0,0,0,0.1
610,Meigs County,,,2020,Male,153,6,0,0,3,893,17.1,0.7,0,0,0.3
620,Monroe County,10,Coker Creek Elementary,2020,Female,0,0,0,0,0,57,0,0,0,0,0
620,Monroe County,10,Coker Creek Elementary,2020,Male,0,4,0,0,0,37,0,10.8,0,0,0
620,Monroe County,18,Madisonville Intermediate School,2020,Female,3,0,0,0,0,260,1.2,0,0,0,0
620,Monroe County,18,Madisonville Intermediate School,2020,Male,18,5,0,0,0,233,7.7,2.1,0,0,0
620,Monroe County,20,Madisonville Middle School,2020,Female,3,5,0,0,0,269,1.1,1.9,0,0,0
620,Monroe County,20,Madisonville Middle School,2020,Male,19,31,0,0,0,276,6.9,11.2,0,0,0
620,Monroe County,25,Madisonville Primary,2020,Female,1,0,0,0,0,247,0.4,0,0,0,0
620,Monroe County,25,Madisonville Primary,2020,Male,4,5,0,0,0,304,1.3,1.6,0,0,0
620,Monroe County,35,Rural Vale Elementary,2020,Female,1,1,0,0,0,107,0.9,0.9,0,0,0
620,Monroe County,35,Rural Vale Elementary,2020,Male,12,3,0,0,0,124,9.7,2.4,0,0,0
620,Monroe County,37,Sequoyah High School,2020,Female,19,13,0,1,1,471,4,2.8,0,0.2,0.2
620,Monroe County,37,Sequoyah High School,2020,Male,65,25,1,8,3,522,12.5,4.8,0.2,1.5,0.6
620,Monroe County,40,Sweetwater High School,2020,Female,23,6,0,0,0,323,7.1,1.9,0,0,0
620,Monroe County,40,Sweetwater High School,2020,Male,52,26,0,1,0,348,14.9,7.5,0,0.3,0
620,Monroe County,45,Tellico Plains Elementary,2020,Female,0,0,0,0,0,152,0,0,0,0,0
620,Monroe County,45,Tellico Plains Elementary,2020,Male,0,0,0,0,0,215,0,0,0,0,0
620,Monroe County,50,Tellico Plains High School,2020,Female,11,7,0,0,0,223,4.9,3.1,0,0,0
620,Monroe County,50,Tellico Plains High School,2020,Male,40,12,0,2,0,253,15.8,4.7,0,0.8,0
620,Monroe County,53,Tellico Plains Junior High School,2020,Female,1,3,0,0,0,135,0.7,2.2,0,0,0
620,Monroe County,53,Tellico Plains Junior High School,2020,Male,0,7,0,1,0,155,0,4.5,0,0.6,0
620,Monroe County,55,Vonore Elementary,2020,Female,0,0,0,0,0,176,0,0,0,0,0
620,Monroe County,55,Vonore Elementary,2020,Male,0,0,0,0,0,231,0,0,0,0,0
620,Monroe County,58,Vonore Middle School,2020,Female,8,7,0,0,0,165,4.8,4.2,0,0,0
620,Monroe County,58,Vonore Middle School,2020,Male,20,21,0,3,0,184,10.9,11.4,0,1.6,0
620,Monroe County,,,2020,Female,70,42,0,1,1,2552,2.7,1.6,0,0,0
620,Monroe County,,,2020,Male,230,139,1,15,3,2853,8.1,4.9,0,0.5,0.1
621,Sweetwater,5,Brown Intermediate School,2020,Female,2,0,0,0,0,191,1,0,0,0,0
621,Sweetwater,5,Brown Intermediate School,2020,Male,7,0,0,0,0,166,4.2,0,0,0,0
621,Sweetwater,10,Sweetwater Elementary,2020,Female,3,0,0,0,0,150,2,0,0,0,0
621,Sweetwater,10,Sweetwater Elementary,2020,Male,4,0,0,0,0,181,2.2,0,0,0,0
621,Sweetwater,15,Sweetwater Jr High School,2020,Female,19,2,0,0,0,170,11.2,1.2,0,0,0
621,Sweetwater,15,Sweetwater Jr High School,2020,Male,26,2,0,0,0,164,15.9,1.2,0,0,0
621,Sweetwater,30,Sweetwater Primary School,2020,Female,0,0,0,0,0,239,0,0,0,0,0
621,Sweetwater,30,Sweetwater Primary School,2020,Male,0,0,0,0,0,245,0,0,0,0,0
621,Sweetwater,,,2020,Female,24,2,0,0,0,750,3.2,0.3,0,0,0
621,Sweetwater,,,2020,Male,37,2,0,0,0,756,4.9,0.3,0,0,0
630,Montgomery County,3,Barkers Mill Elementary,2020,Female,0,4,0,0,0,505,0,0.8,0,0,0
630,Montgomery County,3,Barkers Mill Elementary,2020,Male,3,44,0,1,0,604,0.5,7.3,0,0.2,0
630,Montgomery County,5,Barksdale Elementary,2020,Female,0,1,0,0,0,312,0,0.3,0,0,0
630,Montgomery County,5,Barksdale Elementary,2020,Male,0,3,0,0,0,341,0,0.9,0,0,0
630,Montgomery County,10,Burt Elementary,2020,Female,0,2,0,0,0,201,0,1,0,0,0
630,Montgomery County,10,Burt Elementary,2020,Male,0,7,0,0,0,195,0,3.6,0,0,0
630,Montgomery County,15,Byrns Darden Elementary,2020,Female,0,6,0,0,0,303,0,2,0,0,0
630,Montgomery County,15,Byrns Darden Elementary,2020,Male,0,18,0,1,0,385,0,4.7,0,0.3,0
630,Montgomery County,17,Kenwood Elementary,2020,Female,0,9,0,0,0,395,0,2.3,0,0,0
630,Montgomery County,17,Kenwood Elementary,2020,Male,0,18,0,0,0,393,0,4.6,0,0,0
630,Montgomery County,18,Kenwood Middle,2020,Female,133,47,1,5,1,638,20.8,7.4,0.2,0.8,0.2
630,Montgomery County,18,Kenwood Middle,2020,Male,198,95,2,21,1,695,28.5,13.7,0.3,3,0.1
630,Montgomery County,19,Kenwood High,2020,Female,99,42,4,10,2,663,14.9,6.3,0.6,1.5,0.3
630,Montgomery County,19,Kenwood High,2020,Male,173,70,8,24,10,768,22.5,9.1,1,3.1,1.3
630,Montgomery County,20,Montgomery Central Elementary,2020,Female,0,1,0,0,0,247,0,0.4,0,0,0
630,Montgomery County,20,Montgomery Central Elementary,2020,Male,0,4,0,0,0,277,0,1.4,0,0,0
630,Montgomery County,25,Montgomery Central High,2020,Female,44,15,1,3,1,519,8.5,2.9,0.2,0.6,0.2
630,Montgomery County,25,Montgomery Central High,2020,Male,86,34,2,10,2,540,15.9,6.3,0.4,1.9,0.4
630,Montgomery County,27,Hazelwood Elementary,2020,Female,0,0,0,0,0,567,0,0,0,0,0
630,Montgomery County,27,Hazelwood Elementary,2020,Male,1,19,0,0,0,516,0.2,3.7,0,0,0
630,Montgomery County,30,Clarksville High,2020,Female,72,19,1,6,1,748,9.6,2.5,0.1,0.8,0.1
630,Montgomery County,30,Clarksville High,2020,Male,79,40,10,22,12,741,10.7,5.4,1.3,3,1.6
630,Montgomery County,35,Glenellen Elementary,2020,Female,2,7,0,0,0,586,0.3,1.2,0,0,0
630,Montgomery County,35,Glenellen Elementary,2020,Male,3,16,0,3,1,593,0.5,2.7,0,0.5,0.2
630,Montgomery County,40,Cumberland Heights Elementary,2020,Female,0,1,0,0,0,335,0,0.3,0,0,0
630,Montgomery County,40,Cumberland Heights Elementary,2020,Male,1,16,0,0,0,349,0.3,4.6,0,0,0
630,Montgomery County,45,East Montgomery Elementary,2020,Female,0,1,0,0,0,334,0,0.3,0,0,0
630,Montgomery County,45,East Montgomery Elementary,2020,Male,0,7,0,0,0,359,0,1.9,0,0,0
630,Montgomery County,49,Liberty Elementary,2020,Female,1,4,0,2,0,474,0.2,0.8,0,0.4,0
630,Montgomery County,49,Liberty Elementary,2020,Male,14,33,0,4,0,456,3.1,7.2,0,0.9,0
630,Montgomery County,51,Minglewood Elementary,2020,Female,0,2,0,1,0,425,0,0.5,0,0.2,0
630,Montgomery County,51,Minglewood Elementary,2020,Male,0,20,0,2,0,416,0,4.8,0,0.5,0
630,Montgomery County,52,Montgomery Central Middle,2020,Female,41,12,0,1,1,432,9.5,2.8,0,0.2,0.2
630,Montgomery County,52,Montgomery Central Middle,2020,Male,96,44,0,5,0,489,19.6,9,0,1,0
630,Montgomery County,55,Moore Magnet Elementary,2020,Female,0,3,0,0,0,278,0,1.1,0,0,0
630,Montgomery County,55,Moore Magnet Elementary,2020,Male,1,19,0,0,0,274,0.4,6.9,0,0,0
630,Montgomery County,60,Norman Smith Elementary,2020,Female,0,9,0,0,0,301,0,3,0,0,0
630,Montgomery County,60,Norman Smith Elementary,2020,Male,0,22,0,2,0,302,0,7.3,0,0.7,0
630,Montgomery County,65,New Providence Middle,2020,Female,100,29,0,6,0,643,15.6,4.5,0,0.9,0
630,Montgomery County,65,New Providence Middle,2020,Male,191,85,1,10,1,638,29.9,13.3,0.2,1.6,0.2
630,Montgomery County,66,Northeast Elementary,2020,Female,0,3,0,0,0,431,0,0.7,0,0,0
630,Montgomery County,66,Northeast Elementary,2020,Male,0,16,0,0,0,436,0,3.7,0,0,0
630,Montgomery County,67,Northeast Middle,2020,Female,97,31,1,1,0,752,12.9,4.1,0.1,0.1,0
630,Montgomery County,67,Northeast Middle,2020,Male,175,92,1,6,1,765,22.9,12,0.1,0.8,0.1
630,Montgomery County,68,Northeast High,2020,Female,114,37,1,8,2,717,15.9,5.2,0.1,1.1,0.3
630,Montgomery County,68,Northeast High,2020,Male,189,70,9,21,12,882,21.4,7.9,1,2.4,1.4
630,Montgomery County,70,Northwest High,2020,Female,137,39,2,11,4,783,17.5,5,0.3,1.4,0.5
630,Montgomery County,70,Northwest High,2020,Male,199,55,8,10,9,692,28.8,7.9,1.2,1.4,1.3
630,Montgomery County,73,Richview Middle,2020,Female,33,9,0,2,0,694,4.8,1.3,0,0.3,0
630,Montgomery County,73,Richview Middle,2020,Male,87,30,1,6,1,620,14,4.8,0.2,1,0.2
630,Montgomery County,75,Ringgold Elementary,2020,Female,0,2,0,0,0,418,0,0.5,0,0,0
630,Montgomery County,75,Ringgold Elementary,2020,Male,0,11,0,1,0,468,0,2.4,0,0.2,0
630,Montgomery County,77,Rossview Middle,2020,Female,69,34,0,4,0,749,9.2,4.5,0,0.5,0
630,Montgomery County,77,Rossview Middle,2020,Male,123,65,1,15,3,851,14.5,7.6,0.1,1.8,0.4
630,Montgomery County,78,Rossview High,2020,Female,75,16,1,11,1,1009,7.4,1.6,0.1,1.1,0.1
630,Montgomery County,78,Rossview High,2020,Male,142,45,6,16,6,954,14.9,4.7,0.6,1.7,0.6
630,Montgomery County,80,St. Bethlehem Elementary,2020,Female,0,5,0,0,0,230,0,2.2,0,0,0
630,Montgomery County,80,St. Bethlehem Elementary,2020,Male,0,12,0,0,0,240,0,5,0,0,0
630,Montgomery County,83,Sango Elementary,2020,Female,2,0,0,0,0,397,0.5,0,0,0,0
630,Montgomery County,83,Sango Elementary,2020,Male,0,6,0,0,0,408,0,1.5,0,0,0
630,Montgomery County,84,West Creek Middle,2020,Female,77,19,0,4,0,707,10.9,2.7,0,0.6,0
630,Montgomery County,84,West Creek Middle,2020,Male,196,59,0,7,0,786,24.9,7.5,0,0.9,0
630,Montgomery County,85,Woodlawn Elementary,2020,Female,0,1,0,0,1,381,0,0.3,0,0,0.3
630,Montgomery County,85,Woodlawn Elementary,2020,Male,0,4,0,0,0,461,0,0.9,0,0,0
630,Montgomery County,88,Middle College @ Austin Peay State University,2020,Female,0,1,0,0,0,88,0,1.1,0,0,0
630,Montgomery County,88,Middle College @ Austin Peay State University,2020,Male,0,1,0,0,0,30,0,3.3,0,0,0
630,Montgomery County,90,West Creek Elementary,2020,Female,0,5,0,0,0,512,0,1,0,0,0
630,Montgomery County,90,West Creek Elementary,2020,Male,0,17,0,0,0,520,0,3.3,0,0,0
630,Montgomery County,95,Carmel Elementary,2020,Female,0,3,0,0,0,359,0,0.8,0,0,0
630,Montgomery County,95,Carmel Elementary,2020,Male,0,5,0,0,0,347,0,1.4,0,0,0
630,Montgomery County,100,West Creek High,2020,Female,81,37,1,3,4,805,10.1,4.6,0.1,0.4,0.5
630,Montgomery County,100,West Creek High,2020,Male,107,46,10,15,11,817,13.1,5.6,1.2,1.8,1.3
630,Montgomery County,105,Rossview Elementary,2020,Female,0,1,0,0,0,560,0,0.2,0,0,0
630,Montgomery County,105,Rossview Elementary,2020,Male,0,20,0,1,0,595,0,3.4,0,0.2,0
630,Montgomery County,110,Pisgah Elementary,2020,Female,1,3,0,0,0,429,0.2,0.7,0,0,0
630,Montgomery County,110,Pisgah Elementary,2020,Male,1,12,0,0,1,437,0.2,2.7,0,0,0.2
630,Montgomery County,115,Oakland Elementary,2020,Female,0,3,0,0,0,527,0,0.6,0,0,0
630,Montgomery County,115,Oakland Elementary,2020,Male,0,15,0,0,0,538,0,2.8,0,0,0
630,Montgomery County,,,2020,Female,1163,459,13,78,18,18824,6.2,2.4,0.1,0.4,0.1
630,Montgomery County,,,2020,Male,2046,1181,59,203,71,19522,10.5,6,0.3,1,0.4
640,Moore County,10,Lynchburg Elementary,2020,Female,0,0,0,0,0,219,0,0,0,0,0
640,Moore County,10,Lynchburg Elementary,2020,Male,0,0,0,0,0,226,0,0,0,0,0
640,Moore County,15,Moore County High School,2020,Female,0,0,0,0,0,236,0,0,0,0,0
640,Moore County,15,Moore County High School,2020,Male,0,0,1,0,1,227,0,0,0.4,0,0.4
640,Moore County,,,2020,Female,0,0,0,0,0,455,0,0,0,0,0
640,Moore County,,,2020,Male,0,0,1,0,1,453,0,0,0.2,0,0.2
650,Morgan County,10,Central Elementary,2020,Female,0,0,0,0,0,209,0,0,0,0,0
650,Morgan County,10,Central Elementary,2020,Male,0,0,0,0,0,298,0,0,0,0,0
650,Morgan County,13,Central Middle School,2020,Female,0,0,0,0,0,157,0,0,0,0,0
650,Morgan County,13,Central Middle School,2020,Male,0,0,0,0,0,133,0,0,0,0,0
